--------------------
09-10-2023 06:59:48
{'seed': 272}

--------------------
09-10-2023 06:59:48
{ 'model_JK': 'last',
  'model_drop_ratio': 0.6,
  'model_gnn_type': 'GCNConv',
  'model_hidden_channels': 128,
  'model_net_norm': 'none',
  'model_num_layers': 3,
  'model_reduce_type': 'sum',
  'n_hops': 3,
  'threshs': {0: 150, 1: 104}}


--------------------
09-10-2023 06:59:49
n_hops (used for MPTree construction): 3
--------------------
09-10-2023 06:59:52
It took 2.0321s to compute MPTree representations
--------------------
09-10-2023 06:59:52
{0: 150, 1: 104}

--------------------
09-10-2023 06:59:52
Unique trees in class 0: 6083, in class 1: 3686
--------------------
09-10-2023 06:59:52
Patterns mined in class 0: 8 (thresh: 150), in class 1: 9 (thresh: 104)
--------------------
09-10-2023 06:59:52
#(class 0)/#(class 1) = 0.89
--------------------
09-10-2023 06:59:52
device(type='cuda', index=0)

--------------------
09-10-2023 06:59:52
{'JK': 'last',
 'drop_ratio': 0.6,
 'gnn_type': 'GCNConv',
 'hidden_channels': 128,
 'net_norm': 'none',
 'num_layers': 3,
 'reduce_type': 'sum'}

--------------------
09-10-2023 06:59:54
{'batch_size': 32, 'shuffle': True}

--------------------
09-10-2023 06:59:54
{'batch_size': 8192, 'shuffle': False}

--------------------
09-10-2023 06:59:54
{'batch_size': 8192, 'shuffle': False}

--------------------
09-10-2023 06:59:54
CrossEntropyLoss()

Time, epoch, train_loss, train_auc_roc, train_acc, train_f1, val_loss, val_auc_roc, val_acc, val_f1, test_loss, test_auc_roc, test_acc, test_f1
09-10-2023 06:59:56, 16, 2.014528274536133, 0.9375, 0.8823529411764706, 0.8888888888888888, 8.331893920898438, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 23.499252319335938, 0.6056338028169015, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:56, 17, 2.064889430999756, 0.9375, 0.8823529411764706, 0.8888888888888888, 9.428069114685059, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 26.68580436706543, 0.5845070422535211, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:56, 18, 1.2298897504806519, 0.9236111111111112, 0.8823529411764706, 0.8888888888888888, 9.600431442260742, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 27.155372619628906, 0.5845070422535211, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:56, 19, 3.1420207023620605, 0.9236111111111112, 0.8823529411764706, 0.8888888888888888, 9.75245475769043, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 27.562908172607422, 0.5985915492957746, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:56, 20, 2.6801960468292236, 0.9444444444444444, 0.8823529411764706, 0.8888888888888888, 10.108589172363281, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 28.600305557250977, 0.5915492957746479, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:56, 21, 1.4726096391677856, 0.9236111111111112, 0.8823529411764706, 0.8888888888888888, 10.363995552062988, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 29.344335556030273, 0.5845070422535211, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:56, 22, 1.1318658590316772, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 10.387872695922852, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 29.394643783569336, 0.5985915492957746, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:56, 23, 2.3368759155273438, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 10.355990409851074, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 29.287649154663086, 0.6056338028169015, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:56, 24, 1.5608165264129639, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 9.94822883605957, 0.49230769230769234, 0.8543046357615894, 0.9214285714285715, 28.09161376953125, 0.6007650843331594, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:56, 25, 2.9674072265625, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 10.066926956176758, 0.48846153846153845, 0.8543046357615894, 0.9214285714285715, 28.4251766204834, 0.6028516779690489, 0.5657894736842105, 0.7105263157894737
09-10-2023 06:59:56, 26, 1.9677965641021729, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 10.14126968383789, 0.48846153846153845, 0.8543046357615894, 0.9214285714285715, 28.632516860961914, 0.6029386193705443, 0.5657894736842105, 0.7105263157894737
09-10-2023 06:59:56, 27, 1.9947214126586914, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 10.254254341125488, 0.48846153846153845, 0.8543046357615894, 0.9214285714285715, 28.945215225219727, 0.6029386193705443, 0.5723684210526315, 0.7136563876651982
09-10-2023 06:59:56, 28, 2.07228422164917, 0.9097222222222222, 0.8235294117647058, 0.823529411764706, 9.745817184448242, 0.4956043956043956, 0.8543046357615894, 0.9214285714285715, 27.589950561523438, 0.6072856894453138, 0.5986842105263158, 0.7264573991031391
09-10-2023 06:59:56, 29, 0.7517220973968506, 0.9097222222222222, 0.7647058823529411, 0.75, 9.189393043518066, 0.5076923076923077, 0.8543046357615894, 0.9214285714285715, 26.19283103942871, 0.6306729264475743, 0.6118421052631579, 0.7330316742081447
Starting run number 1
09-10-2023 06:59:56, 0, 8.394611358642578, 0.5486111111111112, 0.47058823529411764, 0.0, 61.150604248046875, 0.32930402930402936, 0.1390728476821192, 0.0, 40.16756057739258, 0.23282907320466004, 0.46710526315789475, 0.0
09-10-2023 06:59:56, 1, 7.458563327789307, 0.5902777777777778, 0.5294117647058824, 0.6923076923076924, 0.6219441890716553, 0.5065934065934067, 0.8079470198675497, 0.8913857677902622, 2.1092586517333984, 0.4169709615719005, 0.4934210526315789, 0.6130653266331658
09-10-2023 06:59:56, 2, 5.117356300354004, 0.5902777777777778, 0.5294117647058824, 0.6923076923076924, 7.110461711883545, 0.5, 0.8609271523178808, 0.9252669039145908, 20.291580200195312, 0.5211267605633803, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:56, 3, 3.1995270252227783, 0.5902777777777778, 0.5294117647058824, 0.6923076923076924, 13.357645034790039, 0.5, 0.8609271523178808, 0.9252669039145908, 38.46149826049805, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:56, 4, 5.981174945831299, 0.6458333333333333, 0.5294117647058824, 0.6923076923076924, 16.492082595825195, 0.5, 0.8609271523178808, 0.9252669039145908, 47.52659225463867, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:56, 5, 2.339855194091797, 0.6805555555555556, 0.5294117647058824, 0.6923076923076924, 16.63187026977539, 0.5, 0.8609271523178808, 0.9252669039145908, 47.939727783203125, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:56, 6, 3.0264852046966553, 0.7013888888888888, 0.5294117647058824, 0.6923076923076924, 16.290729522705078, 0.5, 0.8609271523178808, 0.9252669039145908, 46.94284439086914, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:56, 7, 3.3906331062316895, 0.7847222222222222, 0.5294117647058824, 0.6923076923076924, 15.440025329589844, 0.5, 0.8609271523178808, 0.9252669039145908, 44.4676399230957, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:56, 8, 5.163167953491211, 0.8680555555555556, 0.5294117647058824, 0.6923076923076924, 14.776788711547852, 0.5, 0.8609271523178808, 0.9252669039145908, 42.51409149169922, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:57, 9, 7.663915157318115, 0.9513888888888888, 0.5294117647058824, 0.6923076923076924, 13.50149154663086, 0.5, 0.8609271523178808, 0.9252669039145908, 38.817665100097656, 0.5140845070422535, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:57, 10, 3.5635764598846436, 0.9513888888888888, 0.9411764705882353, 0.9473684210526316, 11.840834617614746, 0.49615384615384617, 0.8609271523178808, 0.9252669039145908, 33.98046875, 0.5140845070422535, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:57, 11, 2.3621726036071777, 0.9375, 0.9411764705882353, 0.9473684210526316, 11.10892105102539, 0.49615384615384617, 0.8609271523178808, 0.9252669039145908, 31.823917388916016, 0.5211267605633803, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:57, 12, 1.7501040697097778, 0.9375, 0.8823529411764706, 0.8888888888888888, 10.390595436096191, 0.49615384615384617, 0.8609271523178808, 0.9252669039145908, 29.711923599243164, 0.5492957746478873, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:57, 13, 1.1837319135665894, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 9.452880859375, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 26.958087921142578, 0.5774647887323944, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:57, 14, 2.0756795406341553, 0.9166666666666666, 0.8235294117647058, 0.823529411764706, 8.913544654846191, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 25.3284912109375, 0.5985915492957746, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:57, 15, 3.9667532444000244, 0.9097222222222222, 0.7647058823529411, 0.75, 8.75206470489502, 0.49230769230769234, 0.8543046357615894, 0.9214285714285715, 24.811187744140625, 0.5958963658494175, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:57, 16, 2.878110647201538, 0.9097222222222222, 0.7647058823529411, 0.75, 8.483882904052734, 0.4956043956043956, 0.8543046357615894, 0.9214285714285715, 24.015722274780273, 0.6051990958094244, 0.5789473684210527, 0.7168141592920354
09-10-2023 06:59:57, 17, 1.9937059879302979, 0.8958333333333333, 0.7058823529411765, 0.6666666666666667, 7.846950531005859, 0.5042124542124542, 0.8543046357615894, 0.9214285714285715, 22.341590881347656, 0.6285863328116849, 0.6052631578947368, 0.7297297297297298
09-10-2023 06:59:57, 18, 1.5886797904968262, 0.8958333333333333, 0.7058823529411765, 0.6666666666666667, 7.398921012878418, 0.5470695970695971, 0.8543046357615894, 0.9214285714285715, 21.285127639770508, 0.641018953225526, 0.625, 0.7397260273972603
09-10-2023 06:59:57, 19, 1.9819656610488892, 0.8958333333333333, 0.7058823529411765, 0.6666666666666667, 7.251889228820801, 0.543956043956044, 0.8211920529801324, 0.901818181818182, 20.916940689086914, 0.6524082768214223, 0.6118421052631579, 0.7281105990783411
09-10-2023 06:59:57, 20, 0.4398435354232788, 0.8958333333333333, 0.6470588235294118, 0.5714285714285714, 7.140896797180176, 0.5342490842490842, 0.8079470198675497, 0.8929889298892989, 20.428396224975586, 0.6515388628064684, 0.6118421052631579, 0.7255813953488373
09-10-2023 06:59:57, 21, 2.777599334716797, 0.8958333333333333, 0.6470588235294118, 0.5714285714285714, 7.12689733505249, 0.5338827838827839, 0.8145695364238411, 0.8962962962962964, 20.124984741210938, 0.6460615545122588, 0.6052631578947368, 0.7169811320754718
09-10-2023 06:59:57, 22, 3.549327850341797, 0.8958333333333333, 0.6470588235294118, 0.5714285714285714, 7.332581996917725, 0.5338827838827839, 0.8145695364238411, 0.8962962962962964, 20.738950729370117, 0.6463223787167449, 0.6052631578947368, 0.7169811320754718
09-10-2023 06:59:57, 23, 2.2938621044158936, 0.8958333333333333, 0.7058823529411765, 0.6666666666666667, 7.683568477630615, 0.5373626373626375, 0.8079470198675497, 0.8929889298892989, 21.9434757232666, 0.6513649800034776, 0.6052631578947368, 0.719626168224299
09-10-2023 06:59:57, 24, 2.5435144901275635, 0.9097222222222222, 0.7647058823529411, 0.75, 8.481578826904297, 0.5252747252747253, 0.8278145695364238, 0.9057971014492754, 24.47516441345215, 0.6378890627716919, 0.618421052631579, 0.7339449541284403
09-10-2023 06:59:57, 25, 1.6432749032974243, 0.9097222222222222, 0.7647058823529411, 0.75, 9.647831916809082, 0.5108058608058608, 0.8543046357615894, 0.9214285714285715, 27.503665924072266, 0.6216310206920537, 0.6118421052631579, 0.7330316742081447
09-10-2023 06:59:57, 26, 1.110253095626831, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 10.990533828735352, 0.47692307692307695, 0.8543046357615894, 0.9214285714285715, 31.070674896240234, 0.6031125021735351, 0.5921052631578947, 0.7232142857142857
09-10-2023 06:59:57, 27, 1.8261373043060303, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 12.141331672668457, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 34.28154754638672, 0.6056338028169015, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:57, 28, 0.8795060515403748, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 13.321227073669434, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 37.682952880859375, 0.5845070422535211, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:57, 29, 2.4256153106689453, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 14.21640682220459, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 40.285682678222656, 0.556338028169014, 0.5460526315789473, 0.7012987012987013
Starting run number 2
09-10-2023 06:59:57, 0, 10.066376686096191, 0.5, 0.47058823529411764, 0.0, 44.30036163330078, 0.3216117216117216, 0.1390728476821192, 0.0, 29.694496154785156, 0.23422013562858632, 0.46710526315789475, 0.0
09-10-2023 06:59:57, 1, 6.567368030548096, 0.6875, 0.47058823529411764, 0.0, 18.124706268310547, 0.3461538461538462, 0.1390728476821192, 0.0, 12.40625286102295, 0.2277864719179273, 0.46710526315789475, 0.0
09-10-2023 06:59:57, 2, 3.8684284687042236, 0.7986111111111112, 0.5294117647058824, 0.3333333333333333, 1.996801495552063, 0.5503663003663003, 0.8543046357615894, 0.9214285714285715, 5.492627143859863, 0.6911841418883672, 0.5657894736842105, 0.7105263157894737
09-10-2023 06:59:58, 3, 6.086419582366943, 0.9722222222222222, 0.9411764705882353, 0.9473684210526316, 5.115536212921143, 0.48846153846153845, 0.8609271523178808, 0.9252669039145908, 14.423516273498535, 0.6120674665275604, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 4, 7.167272090911865, 0.7569444444444444, 0.5294117647058824, 0.6923076923076924, 10.050394058227539, 0.5, 0.8609271523178808, 0.9252669039145908, 28.601436614990234, 0.5140845070422535, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 5, 5.047512531280518, 0.7291666666666667, 0.5294117647058824, 0.6923076923076924, 15.500850677490234, 0.5, 0.8609271523178808, 0.9252669039145908, 44.350799560546875, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 6, 3.876673460006714, 0.7291666666666667, 0.5294117647058824, 0.6923076923076924, 20.32782745361328, 0.5, 0.8609271523178808, 0.9252669039145908, 58.268104553222656, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 7, 4.337871551513672, 0.7291666666666666, 0.5294117647058824, 0.6923076923076924, 23.3214111328125, 0.5, 0.8609271523178808, 0.9252669039145908, 66.87971496582031, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 8, 5.280026912689209, 0.8263888888888888, 0.5294117647058824, 0.6923076923076924, 23.59955596923828, 0.5, 0.8609271523178808, 0.9252669039145908, 67.64854431152344, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 9, 1.9001502990722656, 0.8541666666666667, 0.5294117647058824, 0.6923076923076924, 22.454914093017578, 0.5, 0.8609271523178808, 0.9252669039145908, 64.32227325439453, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 10, 4.084772109985352, 0.8958333333333333, 0.5294117647058824, 0.6923076923076924, 21.094837188720703, 0.5, 0.8609271523178808, 0.9252669039145908, 60.363006591796875, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 11, 2.753927230834961, 0.9513888888888888, 0.9411764705882353, 0.9473684210526316, 19.28843116760254, 0.5, 0.8609271523178808, 0.9252669039145908, 55.12440872192383, 0.5140845070422535, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 12, 2.2200658321380615, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 17.41553497314453, 0.49615384615384617, 0.8609271523178808, 0.9252669039145908, 49.6989631652832, 0.5140845070422535, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:58, 13, 3.9039769172668457, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 15.397404670715332, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 43.8140754699707, 0.528169014084507, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:58, 14, 1.6968562602996826, 0.9097222222222222, 0.7647058823529411, 0.75, 13.626801490783691, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 38.56328201293945, 0.5774647887323944, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:58, 15, 2.3225345611572266, 0.9097222222222222, 0.7647058823529411, 0.75, 12.642030715942383, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 35.68145751953125, 0.6056338028169015, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:58, 16, 4.434516906738281, 0.9097222222222222, 0.7647058823529411, 0.75, 11.5836763381958, 0.47692307692307695, 0.8543046357615894, 0.9214285714285715, 32.76921463012695, 0.6031125021735351, 0.5921052631578947, 0.7232142857142857
09-10-2023 06:59:58, 17, 1.892725944519043, 0.9097222222222222, 0.7058823529411765, 0.6666666666666667, 10.918643951416016, 0.5111721611721611, 0.8543046357615894, 0.9214285714285715, 31.051040649414062, 0.6020692053555903, 0.6052631578947368, 0.7297297297297298
09-10-2023 06:59:58, 18, 1.6803350448608398, 0.9097222222222222, 0.6470588235294118, 0.5714285714285714, 10.254313468933105, 0.5076923076923077, 0.8543046357615894, 0.9214285714285715, 29.372957229614258, 0.6278038601982263, 0.625, 0.7397260273972603
09-10-2023 06:59:58, 19, 2.5833053588867188, 0.9097222222222222, 0.7058823529411765, 0.6666666666666667, 9.828949928283691, 0.5038461538461538, 0.847682119205298, 0.9175627240143368, 28.294706344604492, 0.6284993914101894, 0.618421052631579, 0.7339449541284403
09-10-2023 06:59:58, 20, 2.237333059310913, 0.9097222222222222, 0.7647058823529411, 0.75, 9.921197891235352, 0.5038461538461538, 0.847682119205298, 0.9175627240143368, 28.552705764770508, 0.6283255086071987, 0.618421052631579, 0.7339449541284403
09-10-2023 06:59:58, 21, 1.7701939344406128, 0.9097222222222222, 0.7647058823529411, 0.75, 10.399395942687988, 0.5076923076923077, 0.8543046357615894, 0.9214285714285715, 29.7914981842041, 0.6231959659189705, 0.625, 0.7397260273972603
09-10-2023 06:59:58, 22, 0.6532628536224365, 0.9097222222222222, 0.7647058823529411, 0.75, 11.23978042602539, 0.5111721611721611, 0.8543046357615894, 0.9214285714285715, 31.9548397064209, 0.595113893235959, 0.6118421052631579, 0.7330316742081447
09-10-2023 06:59:58, 23, 3.1814019680023193, 0.9097222222222222, 0.8235294117647058, 0.823529411764706, 12.060911178588867, 0.4996336996336997, 0.8543046357615894, 0.9214285714285715, 34.103065490722656, 0.6029386193705443, 0.5986842105263158, 0.7264573991031391
09-10-2023 06:59:58, 24, 1.0749154090881348, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 13.01147174835205, 0.48846153846153845, 0.8543046357615894, 0.9214285714285715, 36.656375885009766, 0.6028516779690489, 0.5789473684210527, 0.7168141592920354
09-10-2023 06:59:58, 25, 2.700385332107544, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 13.980917930603027, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 39.341400146484375, 0.6056338028169015, 0.5592105263157895, 0.7074235807860261
09-10-2023 06:59:58, 26, 1.4738882780075073, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 14.844554901123047, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 41.80402755737305, 0.5845070422535211, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:58, 27, 0.8278701305389404, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 15.738950729370117, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 44.38164520263672, 0.5633802816901409, 0.5526315789473685, 0.7043478260869566
09-10-2023 06:59:59, 28, 2.2596027851104736, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 16.849279403686523, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 47.60029220581055, 0.5492957746478873, 0.5460526315789473, 0.7012987012987013
09-10-2023 06:59:59, 29, 1.3436917066574097, 0.9236111111111112, 0.8235294117647058, 0.823529411764706, 17.4602108001709, 0.49615384615384617, 0.8543046357615894, 0.9214285714285715, 49.35120391845703, 0.5492957746478873, 0.5460526315789473, 0.7012987012987013
Starting run number 3
09-10-2023 06:59:59, 0, 6.260695457458496, 0.5486111111111112, 0.47058823529411764, 0.0, 129.27110290527344, 0.48791208791208796, 0.1390728476821192, 0.0, 82.88690185546875, 0.3275952008346374, 0.46710526315789475, 0.0
09-10-2023 06:59:59, 1, 9.603696823120117, 0.4444444444444444, 0.4117647058823529, 0.5454545454545455, 53.17254638671875, 0.3183150183150183, 0.1390728476821192, 0.0, 34.75703811645508, 0.24256651017214398, 0.46710526315789475, 0.0
09-10-2023 06:59:59, 2, 6.378932952880859, 0.4930555555555556, 0.5294117647058824, 0.6923076923076924, 3.559939384460449, 0.49615384615384617, 0.8609271523178808, 0.9252669039145908, 9.987894058227539, 0.5852025734654842, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:59, 3, 6.048473358154297, 0.4930555555555556, 0.5294117647058824, 0.6923076923076924, 9.179328918457031, 0.5, 0.8609271523178808, 0.9252669039145908, 26.230255126953125, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:59, 4, 5.189332962036133, 0.5972222222222222, 0.5294117647058824, 0.6923076923076924, 9.857100486755371, 0.5, 0.8609271523178808, 0.9252669039145908, 28.214452743530273, 0.5, 0.5328947368421053, 0.6952789699570816
09-10-2023 06:59:59, 5, 8.356118202209473, 0.6041666666666666, 0.5294117647058824, 0.6923076923076924, 10.119034767150879, 0.5, 0.8609271523178808, 0.9252669039145908, 28.971553802490234, 0.5, 0.5328947368421053, 0.6952789699570816
